"","代码","名称","日期","开盘价(元)","最高价(元)","最低价(元)","收盘价(元)","涨跌幅","成交额(百万)","成交量(股)"
"17832","000300.SH","沪深300",2023-04-10 09:47:00,4120.08,4120.83,4119.9,4120.55,0,2651.81,121914100
"17833","000300.SH","沪深300",2023-04-10 09:48:00,4120.25,4121.56,4120.25,4121.56,2e-04,2587.6,123661300
"17834","000300.SH","沪深300",2023-04-10 09:49:00,4121.57,4122.34,4121.54,4121.97,1e-04,2504.45,126247400
"17835","000300.SH","沪深300",2023-04-10 09:50:00,4122.36,4123.26,4122.36,4122.82,2e-04,2721.22,127327100
"17836","000300.SH","沪深300",2023-04-10 09:51:00,4123.02,4125.69,4122.69,4125.69,7e-04,2511.68,111276300
"17837","000300.SH","沪深300",2023-04-10 09:52:00,4125.38,4125.59,4121.02,4121.19,-0.0011,2599.96,118333900
"17838","000300.SH","沪深300",2023-04-10 09:53:00,4121.05,4122.88,4121.03,4122.88,4e-04,1996.56,89187400
"17839","000300.SH","沪深300",2023-04-10 09:54:00,4123.04,4124.09,4123.04,4123.36,1e-04,1993,85553800
"17840","000300.SH","沪深300",2023-04-10 09:55:00,4123.37,4123.37,4122.52,4122.97,-1e-04,1912.08,92092300
"17841","000300.SH","沪深300",2023-04-10 09:56:00,4123.1,4123.51,4122.52,4123.51,1e-04,1827.47,91974600
"17842","000300.SH","沪深300",2023-04-10 09:57:00,4123.57,4125.37,4123.49,4125.37,5e-04,1835.52,97948700
"17843","000300.SH","沪深300",2023-04-10 09:58:00,4125.22,4128.44,4125.22,4128.44,7e-04,2010.62,103408900
"17844","000300.SH","沪深300",2023-04-10 09:59:00,4128.21,4128.47,4126.12,4126.2,-5e-04,1995.1,94571000
"17845","000300.SH","沪深300",2023-04-10 10:00:00,4126.07,4127.92,4125.57,4127.85,4e-04,2143.42,94316500
"17846","000300.SH","沪深300",2023-04-10 10:01:00,4127.81,4127.84,4124.58,4124.98,-7e-04,1899.74,79714700
"17847","000300.SH","沪深300",2023-04-10 10:02:00,4124.88,4125.06,4123.23,4123.72,-3e-04,1903.95,86705600
"17848","000300.SH","沪深300",2023-04-10 10:03:00,4123.76,4125.02,4123.76,4125.02,3e-04,1760.4,74984000
"17849","000300.SH","沪深300",2023-04-10 10:04:00,4124.87,4125.19,4123.29,4123.38,-4e-04,2053.4,89073400
"17850","000300.SH","沪深300",2023-04-10 10:05:00,4123.66,4123.66,4120.55,4120.76,-6e-04,1906.23,81856300
"17851","000300.SH","沪深300",2023-04-10 10:06:00,4120.51,4121.05,4119.95,4120.18,-1e-04,1817.37,83143000
"17852","000300.SH","沪深300",2023-04-10 10:07:00,4120.25,4122.26,4119.94,4122.26,5e-04,1766.33,75221300
"17853","000300.SH","沪深300",2023-04-10 10:08:00,4122.02,4122.32,4120.53,4120.64,-4e-04,1849.41,68507500
"17854","000300.SH","沪深300",2023-04-10 10:09:00,4120.46,4120.89,4120.24,4120.59,0,1700.19,66683500
"17855","000300.SH","沪深300",2023-04-10 10:10:00,4120.73,4121.85,4120.67,4121.5,2e-04,1849.19,71150700
"17856","000300.SH","沪深300",2023-04-10 10:11:00,4121.68,4123.02,4121.68,4122.89,3e-04,1678.52,69185500
"17857","000300.SH","沪深300",2023-04-10 10:12:00,4123.26,4123.61,4122.69,4123.12,1e-04,1874.99,80554800
"17858","000300.SH","沪深300",2023-04-10 10:13:00,4123.41,4123.61,4122.93,4123.13,0,1638.64,65613100
"17859","000300.SH","沪深300",2023-04-10 10:14:00,4123.07,4123.14,4121.73,4121.73,-3e-04,1532.82,64109100
"17860","000300.SH","沪深300",2023-04-10 10:15:00,4121.85,4122.04,4121.16,4121.69,0,1798.35,68701300
"17861","000300.SH","沪深300",2023-04-10 10:16:00,4121.49,4121.83,4121.16,4121.59,0,1570.22,61005200
"17862","000300.SH","沪深300",2023-04-10 10:17:00,4121.62,4123.54,4121.44,4123.54,5e-04,1478.23,57443400
"17863","000300.SH","沪深300",2023-04-10 10:18:00,4123.44,4124.52,4123.44,4124.2,2e-04,1666.68,60734700
"17864","000300.SH","沪深300",2023-04-10 10:19:00,4124.03,4124.35,4122.41,4122.41,-4e-04,1619.63,63295900
"17865","000300.SH","沪深300",2023-04-10 10:20:00,4122.7,4122.81,4120.44,4120.44,-5e-04,1500.99,60980100
"17866","000300.SH","沪深300",2023-04-10 10:21:00,4120.48,4120.73,4120.14,4120.2,-1e-04,1376.72,56957600
"17867","000300.SH","沪深300",2023-04-10 10:22:00,4120.1,4120.42,4117.91,4117.91,-6e-04,1520.12,72240400
"17868","000300.SH","沪深300",2023-04-10 10:23:00,4117.84,4117.84,4116.28,4116.35,-4e-04,1568.29,79262100
"17869","000300.SH","沪深300",2023-04-10 10:24:00,4116.02,4116.91,4115.93,4116.79,1e-04,1285.92,58111900
"17870","000300.SH","沪深300",2023-04-10 10:25:00,4116.39,4116.9,4115.83,4116.9,0,1469.74,71545700
"17871","000300.SH","沪深300",2023-04-10 10:26:00,4116.55,4118.15,4116.38,4117.96,3e-04,1295.02,64641800
"17872","000300.SH","沪深300",2023-04-10 10:27:00,4117.9,4119.46,4117.9,4119.46,4e-04,1333.43,60153900
"17873","000300.SH","沪深300",2023-04-10 10:28:00,4119.61,4119.89,4118.55,4118.85,-1e-04,1296.57,65662400
"17874","000300.SH","沪深300",2023-04-10 10:29:00,4119.41,4119.41,4117.47,4117.47,-3e-04,1237.29,59051800
"17875","000300.SH","沪深300",2023-04-10 10:30:00,4117.64,4119.11,4117.45,4118.18,2e-04,1731,103415800
"17876","000300.SH","沪深300",2023-04-10 10:31:00,4117.94,4118.05,4116.73,4117.12,-3e-04,1466.11,80624800
"17877","000300.SH","沪深300",2023-04-10 10:32:00,4117.05,4117.05,4115.26,4115.7,-3e-04,1409.9,70234200
"17878","000300.SH","沪深300",2023-04-10 10:33:00,4115.35,4115.57,4114.96,4115.04,-2e-04,1568.63,73578900
"17879","000300.SH","沪深300",2023-04-10 10:34:00,4114.91,4114.98,4113.88,4114.41,-2e-04,1363.28,63081300
"17880","000300.SH","沪深300",2023-04-10 10:35:00,4114.27,4114.27,4112.91,4112.91,-4e-04,1201.57,56115600
"17881","000300.SH","沪深300",2023-04-10 10:36:00,4112.96,4113.09,4111.05,4111.15,-4e-04,1378.16,62787300
"17882","000300.SH","沪深300",2023-04-10 10:37:00,4110.92,4110.99,4109.8,4109.8,-3e-04,1293.11,59252800
"17883","000300.SH","沪深300",2023-04-10 10:38:00,4109.62,4110.52,4109.28,4110.52,2e-04,1239.41,61068400
"17884","000300.SH","沪深300",2023-04-10 10:39:00,4111.1,4114.31,4110.91,4114.31,9e-04,1469.58,109413000
"17885","000300.SH","沪深300",2023-04-10 10:40:00,4114.25,4115.02,4114.07,4114.99,2e-04,1201.87,76163100
"17886","000300.SH","沪深300",2023-04-10 10:41:00,4115.26,4115.47,4114.57,4114.57,-1e-04,1120.43,65139600
"17887","000300.SH","沪深300",2023-04-10 10:42:00,4114.69,4115.32,4114.69,4115.32,2e-04,1017.09,56449500
"17888","000300.SH","沪深300",2023-04-10 10:43:00,4115.43,4115.97,4115.35,4115.94,2e-04,1022.25,62624100
"17889","000300.SH","沪深300",2023-04-10 10:44:00,4116.17,4116.32,4115.33,4115.61,-1e-04,931.55,44214900
"17890","000300.SH","沪深300",2023-04-10 10:45:00,4115.5,4116.11,4114.66,4114.72,-2e-04,1083.7,52816500
"17891","000300.SH","沪深300",2023-04-10 10:46:00,4114.4,4114.55,4113.04,4113.19,-4e-04,980.83,49957800
"17892","000300.SH","沪深300",2023-04-10 10:47:00,4113.18,4113.51,4112.42,4113.26,0,1062.78,47440500
"17893","000300.SH","沪深300",2023-04-10 10:48:00,4112.99,4112.99,4111.86,4112.02,-3e-04,1086.33,50667000
"17894","000300.SH","沪深300",2023-04-10 10:49:00,4112.19,4112.19,4110.1,4110.1,-5e-04,1267.67,50166700
"17895","000300.SH","沪深300",2023-04-10 10:50:00,4109.78,4110.81,4109.72,4110.31,1e-04,1539.12,57828500
"17896","000300.SH","沪深300",2023-04-10 10:51:00,4110.4,4110.45,4109.9,4109.9,-1e-04,1279.7,61914300
"17897","000300.SH","沪深300",2023-04-10 10:52:00,4109.96,4109.96,4107.83,4107.83,-5e-04,1377.26,73720200
"17898","000300.SH","沪深300",2023-04-10 10:53:00,4108.29,4110.41,4108.29,4110.22,6e-04,1355.38,66537700
"17899","000300.SH","沪深300",2023-04-10 10:54:00,4110.29,4110.3,4108.3,4108.8,-3e-04,1438.95,66083600
"17900","000300.SH","沪深300",2023-04-10 10:55:00,4108.44,4108.46,4107.3,4108.46,-1e-04,1412.42,63795700
"17901","000300.SH","沪深300",2023-04-10 10:56:00,4108.66,4108.66,4106.97,4106.97,-4e-04,1198.06,60590500
"17902","000300.SH","沪深300",2023-04-10 10:57:00,4106.99,4107.41,4106.13,4106.23,-2e-04,1364.2,53561100
"17903","000300.SH","沪深300",2023-04-10 10:58:00,4106.16,4106.39,4105.42,4105.42,-2e-04,1299.41,57808900
"17904","000300.SH","沪深300",2023-04-10 10:59:00,4105.58,4105.58,4104.1,4104.44,-2e-04,1332.29,60749000
"17905","000300.SH","沪深300",2023-04-10 11:00:00,4104.14,4106.66,4103.95,4106.36,5e-04,1431,61855700
"17906","000300.SH","沪深300",2023-04-10 11:01:00,4107.19,4107.61,4106.27,4106.6,1e-04,1036.61,51964100
"17907","000300.SH","沪深300",2023-04-10 11:02:00,4106.6,4106.6,4105.49,4105.51,-3e-04,938.59,45972100
"17908","000300.SH","沪深300",2023-04-10 11:03:00,4105.42,4106.81,4105.42,4106.64,3e-04,961.08,43759300
"17909","000300.SH","沪深300",2023-04-10 11:04:00,4106.75,4106.75,4104.43,4104.61,-5e-04,862.03,42275600
"17910","000300.SH","沪深300",2023-04-10 11:05:00,4104.56,4105.11,4103.97,4104.19,-1e-04,964.18,46428700
"17911","000300.SH","沪深300",2023-04-10 11:06:00,4104.44,4104.44,4101.97,4102.08,-5e-04,1012.7,50190700
"17912","000300.SH","沪深300",2023-04-10 11:07:00,4101.87,4102.49,4101.03,4101.37,-2e-04,1176.57,52933100
"17913","000300.SH","沪深300",2023-04-10 11:08:00,4100.86,4105.08,4100.86,4104.92,9e-04,1408.82,54332300
"17914","000300.SH","沪深300",2023-04-10 11:09:00,4104.81,4107.51,4104.81,4107.51,6e-04,1086.84,50289100
"17915","000300.SH","沪深300",2023-04-10 11:10:00,4107.26,4107.45,4106.95,4107.03,-1e-04,898.08,36935700
"17916","000300.SH","沪深300",2023-04-10 11:11:00,4107.09,4108.67,4107.02,4108.67,4e-04,875.75,38873100
"17917","000300.SH","沪深300",2023-04-10 11:12:00,4108.68,4109.82,4108.13,4109.82,3e-04,951.17,38009700
"17918","000300.SH","沪深300",2023-04-10 11:13:00,4109.78,4111.11,4109.46,4111.04,3e-04,896.16,39757300
"17919","000300.SH","沪深300",2023-04-10 11:14:00,4111.47,4112.79,4111.45,4112.6,4e-04,878.35,38891700
"17920","000300.SH","沪深300",2023-04-10 11:15:00,4112.62,4114.01,4112.6,4113.77,3e-04,990.91,36403900
"17921","000300.SH","沪深300",2023-04-10 11:16:00,4113.79,4115.16,4113.66,4115.08,3e-04,1033.89,46794700
"17922","000300.SH","沪深300",2023-04-10 11:17:00,4115.32,4117.67,4115.32,4117.67,6e-04,1277.54,45933100
"17923","000300.SH","沪深300",2023-04-10 11:18:00,4117.56,4117.88,4117.36,4117.46,-1e-04,1141.54,39602700
"17924","000300.SH","沪深300",2023-04-10 11:19:00,4117.67,4117.67,4117.04,4117.34,0,908.71,34559700
"17925","000300.SH","沪深300",2023-04-10 11:20:00,4117.4,4117.4,4116.02,4116.17,-3e-04,908.31,39684500
"17926","000300.SH","沪深300",2023-04-10 11:21:00,4116.43,4116.81,4115.63,4115.63,-1e-04,895.53,37302400
"17927","000300.SH","沪深300",2023-04-10 11:22:00,4115.53,4115.53,4112.28,4112.28,-8e-04,1006.38,41705600
"17928","000300.SH","沪深300",2023-04-10 11:23:00,4112.14,4112.44,4110.85,4110.98,-3e-04,974.17,45708700
"17929","000300.SH","沪深300",2023-04-10 11:24:00,4110.81,4110.89,4109.98,4109.98,-2e-04,907.09,38789900
"17930","000300.SH","沪深300",2023-04-10 11:25:00,4110.11,4110.42,4109.46,4109.57,-1e-04,840.41,34130000
"17931","000300.SH","沪深300",2023-04-10 11:26:00,4109.63,4110.69,4109.62,4110.4,2e-04,793,35838000
"17932","000300.SH","沪深300",2023-04-10 11:27:00,4110.68,4111.13,4110.26,4110.83,1e-04,753.54,31819800
"17933","000300.SH","沪深300",2023-04-10 11:28:00,4110.88,4111.19,4110.55,4110.67,0,703.62,26220100
"17934","000300.SH","沪深300",2023-04-10 11:29:00,4110.62,4110.69,4109.63,4109.8,-2e-04,812.74,37344000
"17935","000300.SH","沪深300",2023-04-10 11:30:00,4109.89,4109.96,4109.89,4109.96,0,18,438200
"17936","000300.SH","沪深300",2023-04-10 13:00:00,4110.29,4111.02,4109.15,4109.63,-1e-04,2222.38,101923000
"17937","000300.SH","沪深300",2023-04-10 13:01:00,4109.58,4109.58,4108.14,4108.25,-3e-04,994.46,37828000
"17938","000300.SH","沪深300",2023-04-10 13:02:00,4108.46,4109.06,4108.19,4108.19,0,925.89,37434300
"17939","000300.SH","沪深300",2023-04-10 13:03:00,4108.52,4108.73,4106.33,4106.33,-5e-04,955.33,43976500
"17940","000300.SH","沪深300",2023-04-10 13:04:00,4106.69,4106.69,4105.98,4106.42,0,892.07,42342400
"17941","000300.SH","沪深300",2023-04-10 13:05:00,4106.48,4107.99,4106.11,4107.99,4e-04,898.21,37984400
"17942","000300.SH","沪深300",2023-04-10 13:06:00,4107.65,4108.94,4107.65,4108.75,2e-04,820.42,39190200
"17943","000300.SH","沪深300",2023-04-10 13:07:00,4108.67,4108.77,4107.82,4107.82,-2e-04,925.22,42727900
"17944","000300.SH","沪深300",2023-04-10 13:08:00,4107.99,4109.14,4107.78,4109.07,3e-04,883.53,54489800
"17945","000300.SH","沪深300",2023-04-10 13:09:00,4109.24,4109.71,4109.16,4109.71,2e-04,833.36,41693300
"17946","000300.SH","沪深300",2023-04-10 13:10:00,4109.74,4110.46,4109.74,4110.31,1e-04,815.74,33378400
"17947","000300.SH","沪深300",2023-04-10 13:11:00,4110.08,4110.86,4110.08,4110.74,1e-04,831.55,31816500
"17948","000300.SH","沪深300",2023-04-10 13:12:00,4111.06,4111.06,4109.67,4109.92,-2e-04,860.86,34277800
"17949","000300.SH","沪深300",2023-04-10 13:13:00,4109.6,4110.34,4109.47,4110.26,1e-04,918.43,39725400
"17950","000300.SH","沪深300",2023-04-10 13:14:00,4110.22,4110.69,4110.04,4110.65,1e-04,1055.38,53271600
"17951","000300.SH","沪深300",2023-04-10 13:15:00,4110.6,4110.97,4110.02,4110.95,1e-04,1193.93,58905400
"17952","000300.SH","沪深300",2023-04-10 13:16:00,4110.83,4111.08,4110.53,4110.85,0,1055.45,37050300
"17953","000300.SH","沪深300",2023-04-10 13:17:00,4110.55,4110.67,4109.74,4109.74,-3e-04,1129.59,38954100
"17954","000300.SH","沪深300",2023-04-10 13:18:00,4109.64,4110.55,4109.64,4110.55,2e-04,1126.87,44396500
"17955","000300.SH","沪深300",2023-04-10 13:19:00,4110.58,4110.7,4109.67,4109.8,-2e-04,1056.42,36769200
"17956","000300.SH","沪深300",2023-04-10 13:20:00,4109.66,4109.66,4107.88,4108.18,-4e-04,1228.89,45248500
"17957","000300.SH","沪深300",2023-04-10 13:21:00,4107.66,4108.06,4107.4,4108.02,0,1087.08,45333600
"17958","000300.SH","沪深300",2023-04-10 13:22:00,4108.13,4109.52,4108.07,4109.48,4e-04,1051.19,41345100
"17959","000300.SH","沪深300",2023-04-10 13:23:00,4109.85,4110.92,4109.85,4110.87,3e-04,1082.02,38043000
"17960","000300.SH","沪深300",2023-04-10 13:24:00,4110.76,4110.87,4110.28,4110.85,0,1008.55,36914100
"17961","000300.SH","沪深300",2023-04-10 13:25:00,4111.15,4111.47,4110.69,4110.8,0,1022.04,43803700
"17962","000300.SH","沪深300",2023-04-10 13:26:00,4110.72,4111.55,4110.72,4111.21,1e-04,952.32,35390100
"17963","000300.SH","沪深300",2023-04-10 13:27:00,4111.22,4112.19,4111.22,4111.98,2e-04,976.82,34736800
"17964","000300.SH","沪深300",2023-04-10 13:28:00,4112.24,4112.24,4110.63,4110.66,-3e-04,1133.85,39357300
"17965","000300.SH","沪深300",2023-04-10 13:29:00,4110.57,4110.87,4109.9,4110.82,0,954.18,34145200
"17966","000300.SH","沪深300",2023-04-10 13:30:00,4110.73,4111.88,4110.52,4111.4,1e-04,1029.45,43040100
"17967","000300.SH","沪深300",2023-04-10 13:31:00,4111.57,4111.63,4110.49,4110.49,-2e-04,865.98,32996300
"17968","000300.SH","沪深300",2023-04-10 13:32:00,4110.93,4111.73,4110.69,4111.73,3e-04,752.99,30921700
"17969","000300.SH","沪深300",2023-04-10 13:33:00,4111.57,4112.55,4111.57,4112.55,2e-04,894.51,42635200
"17970","000300.SH","沪深300",2023-04-10 13:34:00,4112.29,4112.38,4111.19,4111.22,-3e-04,983.95,38048100
"17971","000300.SH","沪深300",2023-04-10 13:35:00,4111.48,4111.91,4111.35,4111.61,1e-04,829.92,34060500
"17972","000300.SH","沪深300",2023-04-10 13:36:00,4111.36,4111.6,4110.45,4110.45,-3e-04,954.38,48654700
"17973","000300.SH","沪深300",2023-04-10 13:37:00,4110.51,4110.56,4108.91,4108.93,-4e-04,998.11,39806700
"17974","000300.SH","沪深300",2023-04-10 13:38:00,4109.01,4109.01,4106.57,4106.7,-5e-04,1061.25,52248800
"17975","000300.SH","沪深300",2023-04-10 13:39:00,4106.56,4107.32,4106.28,4106.85,0,1125.99,49313300
"17976","000300.SH","沪深300",2023-04-10 13:40:00,4107.29,4107.29,4105.42,4105.82,-3e-04,1053.83,44519300
"17977","000300.SH","沪深300",2023-04-10 13:41:00,4105.33,4106.16,4104.81,4104.95,-2e-04,1038.44,46444800
"17978","000300.SH","沪深300",2023-04-10 13:42:00,4104.68,4105.02,4103.65,4103.84,-3e-04,1078.09,51473600
"17979","000300.SH","沪深300",2023-04-10 13:43:00,4103.64,4104.13,4102.6,4102.6,-3e-04,1186.33,52065400
"17980","000300.SH","沪深300",2023-04-10 13:44:00,4102.72,4104.22,4102.67,4103.93,3e-04,1103.92,46356900
"17981","000300.SH","沪深300",2023-04-10 13:45:00,4104.11,4106.05,4103.51,4106.05,5e-04,1016.64,42360300
"17982","000300.SH","沪深300",2023-04-10 13:46:00,4105.83,4108.25,4105.83,4108.25,5e-04,878.48,35070400
"17983","000300.SH","沪深300",2023-04-10 13:47:00,4108.19,4109.83,4108.19,4109.71,4e-04,859.42,32569400
"17984","000300.SH","沪深300",2023-04-10 13:48:00,4109.96,4110.36,4109.85,4110.36,2e-04,816.42,32247000
"17985","000300.SH","沪深300",2023-04-10 13:49:00,4110.28,4111.53,4109.81,4111.53,3e-04,786.08,31531300
"17986","000300.SH","沪深300",2023-04-10 13:50:00,4111.49,4113.19,4111.49,4113.19,4e-04,812.33,31411800
"17987","000300.SH","沪深300",2023-04-10 13:51:00,4112.82,4112.92,4111.01,4111.12,-5e-04,808.8,27512300
"17988","000300.SH","沪深300",2023-04-10 13:52:00,4111.38,4112.32,4111.38,4111.98,2e-04,727.54,29152600
"17989","000300.SH","沪深300",2023-04-10 13:53:00,4111.91,4112.05,4111.4,4111.69,-1e-04,634.26,27496900
"17990","000300.SH","沪深300",2023-04-10 13:54:00,4111.71,4111.87,4111.29,4111.5,0,676.77,26222800
"17991","000300.SH","沪深300",2023-04-10 13:55:00,4111.23,4111.71,4110.96,4111.48,0,694.25,32695000
"17992","000300.SH","沪深300",2023-04-10 13:56:00,4111.28,4112.16,4111.23,4112.16,2e-04,718.87,28671500
"17993","000300.SH","沪深300",2023-04-10 13:57:00,4112.24,4113.8,4112.15,4113.8,4e-04,810.55,40153100
"17994","000300.SH","沪深300",2023-04-10 13:58:00,4113.8,4114.81,4113.8,4114.75,2e-04,838.61,35087100
"17995","000300.SH","沪深300",2023-04-10 13:59:00,4114.77,4114.81,4113.12,4113.55,-3e-04,926.82,36791500
"17996","000300.SH","沪深300",2023-04-10 14:00:00,4113.35,4113.38,4111.58,4111.58,-5e-04,866.83,37478900
"17997","000300.SH","沪深300",2023-04-10 14:01:00,4111.53,4112.8,4111.52,4112.58,2e-04,711.77,35088300
"17998","000300.SH","沪深300",2023-04-10 14:02:00,4112.63,4112.94,4112.28,4112.28,-1e-04,680.71,31992300
"17999","000300.SH","沪深300",2023-04-10 14:03:00,4112.22,4112.58,4111.89,4112.49,1e-04,721.14,32081600
"18000","000300.SH","沪深300",2023-04-10 14:04:00,4112.33,4112.41,4111.2,4111.47,-2e-04,707.21,31192300
"18001","000300.SH","沪深300",2023-04-10 14:05:00,4111.54,4111.54,4109.4,4109.48,-5e-04,854.8,37394000
"18002","000300.SH","沪深300",2023-04-10 14:06:00,4109.34,4109.34,4108.31,4108.31,-3e-04,796.29,35716600
"18003","000300.SH","沪深300",2023-04-10 14:07:00,4108.62,4108.73,4107.57,4107.79,-1e-04,790.73,39215200
"18004","000300.SH","沪深300",2023-04-10 14:08:00,4107.8,4107.91,4107.21,4107.41,-1e-04,878.96,49125200
"18005","000300.SH","沪深300",2023-04-10 14:09:00,4107.78,4107.97,4107.27,4107.97,1e-04,949.26,42628900
"18006","000300.SH","沪深300",2023-04-10 14:10:00,4107.92,4108.21,4107.4,4107.46,-1e-04,927.92,42250100
"18007","000300.SH","沪深300",2023-04-10 14:11:00,4107.18,4107.27,4105.88,4105.88,-4e-04,992.62,45312300
"18008","000300.SH","沪深300",2023-04-10 14:12:00,4105.86,4106.59,4105.36,4105.98,0,1078.11,41639400
"18009","000300.SH","沪深300",2023-04-10 14:13:00,4105.99,4106.52,4105.76,4106.35,1e-04,1017.78,42049900
"18010","000300.SH","沪深300",2023-04-10 14:14:00,4106.52,4106.76,4106.15,4106.42,0,924.32,36682000
"18011","000300.SH","沪深300",2023-04-10 14:15:00,4106.59,4106.59,4104.97,4105.15,-3e-04,943.05,40491000
"18012","000300.SH","沪深300",2023-04-10 14:16:00,4105.21,4106.37,4105.21,4105.71,1e-04,1061.97,41499000
"18013","000300.SH","沪深300",2023-04-10 14:17:00,4106.01,4106.01,4105.02,4105.13,-1e-04,1010.77,46960000
"18014","000300.SH","沪深300",2023-04-10 14:18:00,4105.14,4106.7,4105.13,4106.65,4e-04,1185.19,49456300
"18015","000300.SH","沪深300",2023-04-10 14:19:00,4106.67,4107.16,4106.39,4106.92,1e-04,847.14,39250200
"18016","000300.SH","沪深300",2023-04-10 14:20:00,4106.99,4107.13,4105.93,4106.43,-1e-04,954.49,52798200
"18017","000300.SH","沪深300",2023-04-10 14:21:00,4105.95,4106.15,4104.08,4104.08,-6e-04,1155.78,56107500
"18018","000300.SH","沪深300",2023-04-10 14:22:00,4104.21,4104.21,4102.6,4102.64,-4e-04,1251.79,67758200
"18019","000300.SH","沪深300",2023-04-10 14:23:00,4102.47,4102.47,4100.62,4100.62,-5e-04,1455.44,64167200
"18020","000300.SH","沪深300",2023-04-10 14:24:00,4100.35,4101.89,4099.94,4101.77,3e-04,1330.56,62295100
"18021","000300.SH","沪深300",2023-04-10 14:25:00,4101.58,4101.58,4099.99,4100.35,-3e-04,1165.76,52347500
"18022","000300.SH","沪深300",2023-04-10 14:26:00,4100.13,4100.42,4099.2,4099.36,-2e-04,1182.07,52960000
"18023","000300.SH","沪深300",2023-04-10 14:27:00,4099.05,4102.31,4099.05,4101.78,6e-04,1378.24,59353900
"18024","000300.SH","沪深300",2023-04-10 14:28:00,4101.75,4103.07,4101.71,4103.07,3e-04,1031.97,47562800
"18025","000300.SH","沪深300",2023-04-10 14:29:00,4103.08,4103.3,4102.59,4103.03,0,950.42,45019600
